session_id,visitor_id,timestamp,visitor_session_number,visitor_returning,source_medium,campaign_name,session_goals,session_total_page_views,session_total_events,visitor_days_since_last_session,visitor_days_since_first_session,location_country_name
1578640388742599661,d82629860b4ebe80,2021-02-22T05:35:01,9,"[1, 'Returning']",google / organic,,[],2,5,21.0,7,"['US', 'United States']"
1584725694293796053,689df23f03100000,2021-03-12T18:23:15,27,"[1, 'Returning']",video / cpv,your first loan,[2],6,29,6.0,5,"[None, '']"
1592637118960281919,4f7487a59474750e,2021-01-14T16:00:46,2,"[1, 'Returning']",,,[],12,19,27.0,30,"['BG', 'Bulgaria']"
1608710506511613952,20b8e9fd52319000,2021-02-15T23:14:55,18,"[1, 'Returning']",bing / direct,,[],2,22,13.0,7,"['US', 'United States']"
1609138454276405248,7024cedac177a400,2021-02-15T16:29:19,6,"[1, 'Returning']",bing / cpc,,[],0,15,30.0,27,"['SG', 'Singapore']"
1620556658325544960,f28ceb70e1604000,2021-02-20T00:01:03,16,"[1, 'Returning']",bing / organic,,[],0,5,13.0,7,"['RE', '']"
1638755638556012061,50f3deac48fec800,2021-01-25T07:52:08,24,"[1, 'Returning']",,,[],7,37,25.0,23,"['FR', 'France']"
1640679508642766968,6799b77e91c99c00,2021-01-29T23:04:51,1,"[1, 'Returning']",direct / direct,,[2],7,34,5.0,21,"['US', 'United States']"
1654999906753341440,6cc68ca9849e2400,2021-02-06T13:42:00,22,"[1, 'Returning']",direct / organic,car loan,[],4,9,11.0,8,"['RS', 'Serbia']"
1670704688977081338,4f47c4c00693c53c,2021-02-24T17:39:34,15,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,10.0,15,"['US', 'United States']"
1673948426688813362,47361d7ede801400,2021-03-25T07:22:39,15,"[1, 'Returning']",banner / cpc,the best saving account,[],1,12,6.0,6,"['KR', 'South Korea']"
1677447547774048256,701300b97e2e1000,2021-03-08T03:09:57,17,"[1, 'Returning']",direct / ppc,,[],1,24,2.0,5,"['NG', 'Nigeria']"
1701875147083069440,86d6db17ce647800,2021-01-19T12:34:11,7,"[1, 'Returning']",google / organic,,[],0,14,6.0,16,"['IE', 'Ireland']"
1721648841720995840,8a8a40abd8ec0000,2021-02-17T15:57:44,2,"[1, 'Returning']",direct / organic,the best saving account,[],0,17,11.0,6,"['US', 'United States']"
1756475731824863232,8953dab4cc50c800,2021-01-05T19:26:21,22,"[1, 'Returning']",google / direct,,[],0,6,26.0,22,"['GB', 'United Kingdom']"
1759500776257945176,2458ae9aa7c5034e,2021-01-06T16:38:58,3,"[1, 'Returning']",www.forbes.com / referral,,[],7,10,14.0,12,"[None, '']"
1759594108399599841,98d22bd4e2f6331e,2021-03-13T18:53:04,20,"[1, 'Returning']",www.forbes.com / referral,,[],1,4,10.0,12,"['US', 'United States']"
1765349238016116736,452bc7f1d6128400,2021-03-29T15:14:54,19,"[1, 'Returning']",bing / ppc,your first loan,[],0,4,14.0,21,"['US', 'United States']"
1788430661768049491,73a604828eaa0800,2021-02-15T18:01:17,10,"[1, 'Returning']",www.economist.com / referral,,[],12,39,19.0,6,"['RU', 'Russia']"
1795813087214543371,3d9dc4e814db4600,2021-01-31T04:48:50,18,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,29.0,27,"['US', 'United States']"
1801948775769372069,269915783a642800,2021-01-24T06:00:34,13,"[1, 'Returning']",www.economist.com / referral,,[],7,35,7.0,15,"['IE', 'Ireland']"
1807005457185048758,75db039a22658000,2021-02-19T08:57:33,11,"[1, 'Returning']",video / cpv,your first loan,[],8,32,21.0,20,"['US', 'United States']"
1816257524913414144,51a4d3b6eb3eb000,2021-03-13T00:27:45,14,"[1, 'Returning']",google / referral,,[],2,10,6.0,17,"['BE', 'Belgium']"
1817087431452339562,79275a6645ae8c00,2021-01-10T12:20:02,14,"[1, 'Returning']",video / cpv,your first loan,[],1,4,23.0,12,"['US', 'United States']"
1817928677474911276,a09507427cf5ab8b,2021-02-26T22:43:54,10,"[1, 'Returning']",video / cpv,your first loan,[],1,10,11.0,10,"[None, '']"
1819234591833085952,c70547cac7ffafe0,2021-01-22T19:50:04,9,"[1, 'Returning']",direct / direct,car loan,[],0,4,16.0,13,"['US', 'United States']"
1830789044915302400,1d1fecfab44b6600,2021-03-28T09:05:47,30,"[1, 'Returning']",direct / organic,the best saving account,[],0,3,3.0,26,"[None, '']"
1849146331143786496,166776156cc8ff1e,2021-02-11T12:18:38,24,"[1, 'Returning']",bing / ppc,,[],3,17,8.0,11,"['TH', 'Thailand']"
1878591894323630080,39c2bd06891f7e00,2021-03-05T03:51:06,9,"[1, 'Returning']",bing / organic,,[],0,1,5.0,7,"['MX', 'Mexico']"
1896767598661920737,69cd630b7d6aa000,2021-03-25T09:26:08,25,"[1, 'Returning']",adwords / cpc,car loan,"[4, 7]",14,35,12.0,28,"['US', 'United States']"
1899526421120849920,6d6c44fe54a83800,2021-01-15T04:18:39,3,"[1, 'Returning']",bing / organic,car loan,[],0,3,9.0,14,"['US', 'United States']"
1905157739605006336,82abda8fa5ef2000,2021-01-20T07:54:33,10,"[1, 'Returning']",bing / ppc,,[],0,8,7.0,21,"['ES', 'Spain']"
1924085109537567863,2cae9f35c4c3ce00,2021-02-27T07:40:57,16,"[1, 'Returning']",,,[],13,17,8.0,19,"['CN', 'China']"
1929376270335900232,78cd51130ec11400,2021-01-06T17:14:41,18,"[1, 'Returning']",video / cpv,your first loan,[],9,15,24.0,15,"['US', 'United States']"
1930148699913220337,1d5136822644e44c,2021-03-03T20:24:10,24,"[1, 'Returning']",bing / organic,,[],1,4,22.0,29,"['DE', 'Germany']"
1946076589889036499,d9088f3bfe10d28f,2021-02-12T19:20:51,13,"[1, 'Returning']",video / cpv,your first loan,[],1,4,4.0,29,"['US', 'United States']"
1946441745853974652,27ec6aeec0882a00,2021-02-21T06:58:56,30,"[1, 'Returning']",video / cpv,your first loan,[4],7,35,6.0,1,"['JP', 'Japan']"
1951233782528141312,22d82a0451e63400,2021-01-22T12:15:14,9,"[1, 'Returning']",direct / direct,the best saving account,[],0,3,26.0,22,"[None, '']"
1952820950413531136,50fb710c70ecfc00,2021-03-28T21:11:29,11,"[1, 'Returning']",direct / ppc,,[],0,5,19.0,11,"[None, '']"
1957681206600288256,4ae11945b9fe5800,2021-03-15T17:49:06,24,"[1, 'Returning']",bing / ppc,,[],0,8,23.0,9,"['NP', 'Nepal']"
1964112801724481536,71af09b6521ca800,2021-03-23T12:39:51,10,"[1, 'Returning']",bing / ppc,,[],0,3,7.0,15,"['JP', 'Japan']"
1968133556443021312,27afca5bb871d400,2021-01-15T14:43:38,13,"[1, 'Returning']",bing / direct,,[],0,7,1.0,10,"['US', 'United States']"
1970616423311227974,11412fef5f4bf008,2021-02-03T01:40:41,8,"[1, 'Returning']",,,[],1,4,19.0,5,"[None, '']"
1986564049000267776,1eb7754c9039e700,2021-03-02T11:23:30,16,"[1, 'Returning']",google / ppc,,[],0,8,27.0,29,"['IN', 'India']"
1992290524587567104,757e4ffcbadaebcd,2021-01-23T01:55:50,29,"[1, 'Returning']",direct / referral,car loan,[],2,24,12.0,21,"['US', 'United States']"
1998930794259064020,689f462f95682c00,2021-01-01T12:34:30,16,"[1, 'Returning']",,,"[1, 2, 9, 6]",8,34,12.0,13,"[None, '']"
2010046707338579637,89816bbd33c51800,2021-02-19T20:47:31,25,"[1, 'Returning']",,,[],11,22,19.0,14,"['US', 'United States']"
2012114043178474806,58ee0e672b946c00,2021-03-22T09:16:54,13,"[1, 'Returning']",,,[],1,4,17.0,24,"[None, '']"
2043957416150070169,f1b88e15319228c7,2021-01-19T20:36:52,24,"[1, 'Returning']",www.economist.com / referral,,[11],6,20,13.0,25,"['AU', 'Australia']"
2082742631103163878,259c31eb7804a400,2021-03-17T04:40:12,25,"[1, 'Returning']",,,[],4,11,17.0,1,"[None, '']"
2088151494767566848,4143e2308e1f2c00,2021-03-18T19:34:21,25,"[1, 'Returning']",google / cpc,your first loan,[],4,24,18.0,29,"['KR', 'South Korea']"
2096463066553787396,731c35cca9845000,2021-03-10T02:11:26,23,"[1, 'Returning']",,,[11],17,34,9.0,2,"['BR', 'Brazil']"
2107566426609512448,551af9162e1dcc00,2021-01-13T19:49:46,18,"[1, 'Returning']",google / cpc,car loan,[],0,10,24.0,13,"['DE', 'Germany']"
2134609327024098189,1e3baafc0128647f,2021-02-20T17:18:33,9,"[1, 'Returning']",bing / organic,,[],16,22,25.0,17,"['NZ', 'New Zealand']"
2142496448001556480,269213b312353200,2021-01-25T09:09:40,10,"[1, 'Returning']",bing / organic,,[],1,6,18.0,30,"[None, '']"
2153594838080877935,201f2c0d93952a00,2021-03-13T15:14:45,12,"[1, 'Returning']",bing / organic,,[],1,4,11.0,26,"['PT', 'Portugal']"
2167976628643843896,439460d8757e7800,2021-03-17T09:08:43,6,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,0.0,28,"['HK', 'Hong Kong']"
2171771664467858516,474fd70ee42a0400,2021-01-30T09:31:14,23,"[1, 'Returning']",google / organic,,[],6,18,15.0,23,"['CN', 'China']"
2173485517751205888,181e96845d19bb00,2021-01-06T18:56:58,27,"[1, 'Returning']",google / cpc,the best saving account,[],0,6,6.0,10,"['US', 'United States']"
2173670769639813120,76b680f4a97c5000,2021-01-01T06:01:58,29,"[1, 'Returning']",google / organic,,[],0,4,1.0,20,"['CN', 'China']"
2175845343507085511,a50b69229e06868c,2021-01-22T07:45:27,19,"[1, 'Returning']",direct / direct,,[],1,4,22.0,26,"['US', 'United States']"
2182341572885958656,0dacc93c0b17f59b,2021-03-04T09:08:03,30,"[1, 'Returning']",direct / ppc,,[],0,2,17.0,15,"['HK', 'Hong Kong']"
2196024241731915776,8b1c676c1ca445f0,2021-01-14T19:00:47,11,"[1, 'Returning']",direct / ppc,,[],0,2,17.0,29,"[None, '']"
2208667495705862144,610ee7b936006e7c,2021-01-19T22:19:33,22,"[1, 'Returning']",direct / referral,your first loan,[],0,7,27.0,2,"['US', 'United States']"
2214889812410225874,59fc17e1fc31d7cd,2021-03-05T09:33:17,17,"[1, 'Returning']",bing / organic,,"[1, 1]",22,36,27.0,21,"['CN', 'China']"
2227154532183080960,1dd5311ca2dc2600,2021-02-26T17:28:01,6,"[1, 'Returning']",direct / organic,,[],0,10,13.0,9,"['CN', 'China']"
2246533085010848309,2ce4e474c9e55000,2021-01-25T16:53:13,23,"[1, 'Returning']",,,[],1,4,29.0,0,"['JP', 'Japan']"
2250560715921912194,76cbc30c9a407c00,2021-01-04T23:54:19,1,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,27.0,26,"[None, '']"
2269124834219528075,000c1a7319262153,2021-01-23T16:12:10,4,"[1, 'Returning']",google / organic,,[],1,4,13.0,3,"['RU', 'Russia']"
2273104214972336041,3f680fe5c914a000,2021-01-01T19:46:08,19,"[1, 'Returning']",,,[],11,16,16.0,20,"['CA', 'Canada']"
2284090106548997588,4af4c8e199013c00,2021-01-25T01:09:47,20,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,24.0,24,"['ES', 'Spain']"
2286198867431946240,c343ba9522558000,2021-02-26T02:57:42,13,"[1, 'Returning']",google / organic,the best saving account,[],0,3,25.0,16,"['US', 'United States']"
2294314448668176791,484f8ff6f4f03c00,2021-01-02T23:51:10,11,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,22.0,4,"[None, '']"
2298947124920724001,bbf2d81b5e24866a,2021-02-28T02:50:19,8,"[1, 'Returning']",direct / direct,,[],1,4,20.0,16,"['JP', 'Japan']"
2311059585854205952,313692472ff02600,2021-01-22T00:37:12,19,"[1, 'Returning']",bing / direct,your first loan,[],1,60,11.0,12,"['JP', 'Japan']"
2312030755821174301,5b042cd29c6bb400,2021-03-12T06:52:14,25,"[1, 'Returning']",,,[],3,21,7.0,22,"['US', 'United States']"
2335338313951817900,b59b79765e92bfd0,2021-01-21T10:04:41,9,"[1, 'Returning']",bing / organic,,[],13,33,5.0,21,"['US', 'United States']"
2336185056767556651,3da495541d5dc200,2021-03-30T06:28:12,24,"[1, 'Returning']",adwords / cpc,car loan,[],12,38,0.0,29,"['TW', 'Taiwan']"
2336353950409838592,75540e88c2136800,2021-01-02T05:57:07,1,"[1, 'Returning']",google / direct,,[],0,2,28.0,5,"[None, '']"
2337645119225440256,b2cb9822d0fa0000,2021-02-03T15:23:30,20,"[1, 'Returning']",direct / ppc,,[],0,6,29.0,23,"['CN', 'China']"
2358272787301261312,12915664e56bbe00,2021-03-03T10:44:50,21,"[1, 'Returning']",bing / direct,,[],0,8,23.0,13,"['EC', 'Ecuador']"
2361449540472248320,2b9a8d270cf04600,2021-02-11T20:45:15,29,"[1, 'Returning']",bing / organic,,[],0,9,22.0,14,"[None, '']"
2363605674236024832,abab213f8b1ff406,2021-03-14T15:05:44,26,"[1, 'Returning']",google / direct,your first loan,[],0,8,3.0,27,"['BJ', 'Benin']"
2373124006681480411,2201846173d3f000,2021-01-23T07:17:33,25,"[1, 'Returning']",banner / cpc,the best saving account,"[4, 11]",11,28,17.0,15,"['US', 'United States']"
2402015774021312251,48566e2f521a4000,2021-01-12T21:19:48,8,"[1, 'Returning']",google / organic,,[],10,20,10.0,7,"['US', 'United States']"
2423596065522799035,24b1ae1d02f31200,2021-02-24T14:37:14,18,"[1, 'Returning']",video / cpv,your first loan,[1],3,11,28.0,6,"['CN', 'China']"
2427348226333552097,706450a8226fc337,2021-02-06T04:16:16,16,"[1, 'Returning']",,,[],20,33,9.0,13,"['DE', 'Germany']"
2431151800132218880,38df4bc51d68e4cd,2021-03-22T10:38:27,11,"[1, 'Returning']",bing / organic,,[],2,18,9.0,6,"[None, '']"
2440994938736558080,712f37750bfc7c00,2021-03-27T06:45:10,3,"[1, 'Returning']",bing / organic,the best saving account,[],0,2,20.0,13,"['GB', 'United Kingdom']"
2450832799483844608,f0f970f430f3b10d,2021-03-20T09:44:48,30,"[1, 'Returning']",bing / cpc,,[],0,4,21.0,14,"['SD', 'Sudan']"
2467711673467049984,475c9fb8f1273000,2021-03-18T23:46:01,12,"[1, 'Returning']",direct / referral,,[],0,8,27.0,18,"['JP', 'Japan']"
2473824950570348544,6a3509d593deb000,2021-02-21T16:17:58,22,"[1, 'Returning']",google / referral,,[],0,20,19.0,21,"['CR', 'Costa Rica']"
2494197898344692699,4f325a17df0f2a6f,2021-01-03T08:24:01,18,"[1, 'Returning']",banner / cpc,the best saving account,"[1, 8, 10]",6,28,15.0,14,"['DE', 'Germany']"
2497733345757929667,79b3067f6fb13400,2021-02-04T03:32:59,19,"[1, 'Returning']",,,[],1,5,4.0,9,"[None, '']"
2506289925296771959,24d0ccb9f293b929,2021-02-12T20:32:44,26,"[1, 'Returning']",www.economist.com / referral,,[],1,4,28.0,14,"['JP', 'Japan']"
2507609317723489247,29889a73a6bc5c00,2021-01-22T19:23:41,3,"[1, 'Returning']",adwords / cpc,car loan,[],1,4,22.0,11,"['BR', 'Brazil']"
2508469879225855292,8016081320662800,2021-01-17T01:43:14,10,"[1, 'Returning']",,,[1],5,22,7.0,2,"['CN', 'China']"
2523050879257077760,552ed5899579fc00,2021-01-22T02:04:40,3,"[1, 'Returning']",bing / organic,,[],1,19,18.0,18,"['US', 'United States']"
2545400184118844342,85e1897c9d434000,2021-02-13T13:25:57,9,"[1, 'Returning']",google / organic,,[],1,4,6.0,12,"['CA', 'Canada']"
2546013286899920616,84d8a49230afa000,2021-03-26T09:36:48,13,"[1, 'Returning']",,,[],1,19,25.0,24,"['SD', 'Sudan']"
2547961970430220288,845b8be3db330800,2021-03-29T08:53:22,7,"[1, 'Returning']",bing / cpc,the best saving account,[],0,11,9.0,17,"['US', 'United States']"
2550373788886358616,82066ca98d3cdbfe,2021-03-01T01:04:45,7,"[1, 'Returning']",www.forbes.com / referral,,[],11,34,2.0,20,"['VN', 'Vietnam']"
2554982350358523904,86f008d1a4174800,2021-01-20T07:57:08,29,"[1, 'Returning']",bing / referral,your first loan,[],0,5,21.0,30,"['KR', 'South Korea']"
2555283201516215260,2e7f6866ce0b2400,2021-02-22T05:54:50,6,"[1, 'Returning']",www.forbes.com / referral,,[],1,4,1.0,19,"[None, '']"
2561169429054149248,47f17f30ceded800,2021-01-14T14:57:11,27,"[1, 'Returning']",video / cpv,your first loan,[],1,4,27.0,19,"[None, '']"
2571396476621649335,78ea4d0e580a31f8,2021-02-27T11:57:21,12,"[1, 'Returning']",banner / cpc,the best saving account,"[2, 1]",8,41,18.0,24,"['JP', 'Japan']"
2574504470109707534,7ce34a791d802250,2021-03-03T00:45:49,13,"[1, 'Returning']",,,[],8,25,3.0,13,"[None, '']"
2575195856709709487,6ac874b6a4729d22,2021-01-08T05:40:36,7,"[1, 'Returning']",banner / cpc,the best saving account,[],9,29,20.0,11,"['CA', 'Canada']"
2575647521883163078,53dab0e84151d550,2021-03-10T08:46:56,1,"[1, 'Returning']",,,"[4, 7, 6]",5,21,11.0,12,"['DE', 'Germany']"
2586350320845947523,d9928f8e63944112,2021-03-13T00:13:40,26,"[1, 'Returning']",www.wsj.com / referral,,[],1,3,20.0,15,"[None, '']"
2615114062865938565,814077c749fec800,2021-02-08T18:27:20,2,"[1, 'Returning']",www.economist.com / referral,,[],4,16,25.0,7,"['GB', 'United Kingdom']"
2632215996966506070,7fc5f03e9e321000,2021-02-04T18:42:20,7,"[1, 'Returning']",,,[],1,4,25.0,14,"['CN', 'China']"
2641349401368256994,736b7c9da007a800,2021-01-14T08:41:14,13,"[1, 'Returning']",www.forbes.com / referral,,[],1,3,22.0,8,"['US', 'United States']"
2644776933675397120,843b49da3a374000,2021-03-16T08:12:46,3,"[1, 'Returning']",bing / organic,,[],3,34,13.0,5,"['BY', 'Belarus']"
2659309694695258112,3c7544f674feac00,2021-02-26T09:26:01,20,"[1, 'Returning']",direct / direct,the best saving account,[],0,6,28.0,23,"[None, '']"
2669300257461810625,1d604c3e13a07600,2021-01-23T23:00:27,1,"[1, 'Returning']",,,[],1,7,17.0,16,"['US', 'United States']"
2677668471688443904,4ad53402d3ca2000,2021-02-08T14:26:03,11,"[1, 'Returning']",bing / referral,,[],0,3,4.0,14,"['FI', 'Finland']"
2692051860933615616,2bae5c4337aa7e00,2021-01-18T00:24:29,1,"[1, 'Returning']",bing / ppc,,[],1,32,4.0,16,"['ZA', 'South Africa']"
2699363442476755160,54a5436a48fb0000,2021-03-30T00:04:15,20,"[1, 'Returning']",www.economist.com / referral,,[],1,4,11.0,4,"['IS', 'Iceland']"
2709977277141694464,eb5c3c4a21c3b306,2021-01-10T16:28:46,22,"[1, 'Returning']",google / referral,,[],0,6,16.0,3,"['US', 'United States']"
2720661812439276512,64d9f5980554c800,2021-02-19T22:55:49,2,"[1, 'Returning']",banner / cpc,the best saving account,[],1,4,2.0,3,"['US', 'United States']"
2724839437430656292,fea0c893d7135e34,2021-01-21T01:40:26,4,"[1, 'Returning']",www.economist.com / referral,,[],2,12,20.0,5,"['US', 'United States']"
2728504597020014592,4ab621f2b9aabc00,2021-03-13T12:56:24,20,"[1, 'Returning']",google / direct,your first loan,[],0,4,24.0,0,"['US', 'United States']"
2758593122075521024,3a92aee2e9d23000,2021-03-03T12:47:20,9,"[1, 'Returning']",bing / referral,,[],0,9,1.0,24,"['RU', 'Russia']"
2763374923564359680,2515435f7ad9a7cd,2021-03-10T08:05:01,2,"[1, 'Returning']",direct / organic,,[],0,17,9.0,14,"['US', 'United States']"
2767513374705618854,368e2e4084597000,2021-01-12T13:46:17,1,"[1, 'Returning']",www.wsj.com / referral,,[],1,4,7.0,7,"[None, '']"
2793675045033805190,1b61150d78dbca00,2021-02-19T08:58:04,21,"[1, 'Returning']",video / cpv,your first loan,[],3,11,7.0,22,"['DE', 'Germany']"
2796012788063926272,28800cc7cabdc200,2021-02-10T16:06:09,27,"[1, 'Returning']",google / direct,,[],0,7,8.0,7,"['US', 'United States']"
2801232765121042432,574374e2f0265800,2021-01-06T17:32:19,7,"[1, 'Returning']",bing / direct,,[],0,4,20.0,7,"['US', 'United States']"
2808858534702277004,88a4248c15308000,2021-01-13T11:17:12,28,"[1, 'Returning']",video / cpv,your first loan,"[2, 9, 10]",7,29,5.0,15,"['US', 'United States']"
2811566145796655104,3f680fe5c914a000,2021-01-03T22:07:27,30,"[1, 'Returning']",bing / referral,your first loan,[],0,5,13.0,1,"['CA', 'Canada']"
2837457111095806251,510afd75af7b1000,2021-02-15T13:23:52,11,"[1, 'Returning']",video / cpv,your first loan,[],5,12,24.0,17,"['CH', 'Switzerland']"
2856171485709084161,4f013dd568d46c00,2021-01-10T22:43:44,6,"[1, 'Returning']",direct / direct,,[],1,4,28.0,13,"['CA', 'Canada']"
2857005663398428198,70ed34e4997208b5,2021-01-24T14:59:57,14,"[1, 'Returning']",direct / direct,,[],1,8,27.0,5,"['CN', 'China']"
2868683920197769541,688742838f9f3000,2021-02-28T21:59:17,19,"[1, 'Returning']",direct / direct,,[],1,4,7.0,28,"['US', 'United States']"
2870211307595325819,766c339c735e7400,2021-02-17T04:09:54,6,"[1, 'Returning']",video / cpv,your first loan,[],1,15,11.0,5,"['US', 'United States']"
2873726192826318848,55ae1c7b1c8cfc00,2021-02-16T11:19:56,14,"[1, 'Returning']",direct / cpc,,[],0,14,17.0,25,"['GB', 'United Kingdom']"
2881078791414034069,53e8f928a2e9fc00,2021-01-27T03:48:49,20,"[1, 'Returning']",,,[],3,10,5.0,29,"[None, '']"
2890841301272824201,38a9559c37358c00,2021-01-08T22:00:45,1,"[1, 'Returning']",,,"[4, 7, 6]",5,22,3.0,22,"[None, '']"
2896418279871617295,173a9048c6d5aa00,2021-02-06T02:55:07,23,"[1, 'Returning']",www.forbes.com / referral,,[],12,20,9.0,11,"['CN', 'China']"
2897885627380729892,5d8c7e915191e800,2021-01-31T11:40:31,18,"[1, 'Returning']",,,[],1,4,5.0,25,"[None, '']"
2907578408904198909,cbe71bcdb98178d5,2021-02-16T09:44:42,6,"[1, 'Returning']",,,[],1,4,2.0,1,"['FR', 'France']"
2912007919345498783,33255e60204c22dc,2021-02-23T15:14:39,28,"[1, 'Returning']",google / organic,,"[2, 1, 9, 6]",13,38,16.0,4,"['CN', 'China']"
2915025097233420288,25ed6fe3fc9dc000,2021-02-03T20:04:58,15,"[1, 'Returning']",google / cpc,car loan,[],2,35,15.0,7,"['ZA', 'South Africa']"
2929173499660076682,6f87a86e857a3800,2021-03-28T07:18:58,19,"[1, 'Returning']",credit_card / banner,credit card promotion,[14],7,33,19.0,1,"[None, '']"
2937295626659064557,3fd4b42e9de61c00,2021-03-18T15:36:27,1,"[1, 'Returning']",adwords / cpc,car loan,[],20,37,27.0,27,"['VN', 'Vietnam']"
2952395543280064093,602d8dc3a950ac00,2021-02-26T23:13:54,25,"[1, 'Returning']",direct / direct,,"[4, 7, 6]",5,23,29.0,17,"['FR', 'France']"
2959487719706312779,1efde051f4f69900,2021-03-12T22:04:09,29,"[1, 'Returning']",banner / cpc,the best saving account,[],13,37,21.0,13,"['US', 'United States']"
2960538053479976960,84aecd15e7c9d000,2021-02-04T19:49:52,23,"[1, 'Returning']",direct / organic,,[],0,4,14.0,27,"['US', 'United States']"
2968108212902699078,722bbbefa1c26127,2021-01-08T05:18:06,6,"[1, 'Returning']",google / organic,,[],4,19,7.0,21,"['FR', 'France']"
2976842066056525592,4123a76b6ad0f400,2021-02-21T23:15:02,10,"[1, 'Returning']",,,[],13,30,14.0,8,"['KR', 'South Korea']"
2992913954380170292,75c7043ebc7df400,2021-02-09T11:41:42,7,"[1, 'Returning']",www.economist.com / referral,,[],3,16,10.0,24,"['RU', 'Russia']"
2993642865818363904,2a07a0ef9f328400,2021-03-06T04:09:31,11,"[1, 'Returning']",google / referral,credit card promotion,[],0,3,7.0,12,"['US', 'United States']"
